artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,mood_cluster
Tord Gustavsen Trio,0glr1BX8Zy81l4HvLpmozl,Curves,0.963,0.515,379533,0.0283,0.927,9,0.0906,-28.954,1,0.0402,100.598,4,0.0886,58,2
Charles Lloyd & The Marvels,2seZ8ZHnD5RQBkhT8RsBZu,Ballad Of The Sad Young Men,0.974,0.474,377320,0.1119999999999999,0.873,0,0.1119999999999999,-17.762,1,0.0297,106.514,4,0.1159999999999999,58,2
Alan Silvestri,51Amo7fyI2jL3sf2UgX75i,Infinity War,0.695,0.148,155960,0.266,0.8590000000000001,9,0.0769,-16.525,0,0.0349,85.99,4,0.0362,58,2
Helios,5nrQNMtKNb3amHXUZrzKNf,Seeming,0.4429999999999999,0.175,155867,0.2239999999999999,0.8140000000000001,10,0.0976,-18.487,1,0.0416,69.24600000000001,3,0.0386,58,2
Granular,2l68Sqfq1nLiHztS53zx76,Relaxing White Noise Eight,0.98,0.14,260000,0.00137,0.893,4,0.155,-38.655,0,0.0464,74.347,4,0.0104,58,2
SIMO,4fAtdf6u8xfxtCFMEaElH5,Don't Stay Up,0.989,0.467,115417,0.0354,0.945,1,0.0943,-21.104,1,0.034,82.12299999999999,4,0.243,58,2
Baby White Noise,6vMRUxXMz3A55jHcsaZenI,Loop Natural Noise Baby Shusher (Loopable),0.938,0.155,136937,0.972,0.992,6,0.114,-21.37,0,0.049,76.46300000000001,4,1e-05,57,2
Barcelona Atmosphere,1jBmAt2PKYf86TeUPdamF3,Barceloneta,0.944,0.1,250286,0.149,0.95,9,0.14,-23.935,1,0.0423,83.85700000000001,4,0.046,57,2
Ludovico Einaudi,78djpoagtydDKnMwD0M1FH,Seven Days Walking / Day 1: Low Mist Var. 2,0.961,0.427,343479,0.1889999999999999,0.95,9,0.11,-19.898,0,0.0454,116.258,4,0.162,57,2
Ludovico Einaudi,61the3JPTmZnnmC8bXRmrk,The Path Of The Fossils - Day 1,0.953,0.22,495577,0.153,0.926,2,0.094,-15.113,0,0.0386,87.52799999999999,4,0.048,57,2
Tristan Axvall,2mHDyfnJLlUcw6TaPcWvrE,Terrafield,0.631,0.166,193061,0.319,0.8420000000000001,0,0.417,-15.692,1,0.0344,111.762,4,0.0341,57,2
Frédéric Chopin,40D9idPbLURZo4Bkd9PAcc,"Waltz in A-Flat Major, Op. 69 No. 1 ""L'adieu"" (Ed. J. Fontana)",0.995,0.344,274160,0.0157,0.914,8,0.102,-30.778,1,0.0419,66.166,4,0.145,57,2
Vincent Brahn,5VrcwqoFCBercHZqmI0Qh9,Breath,0.995,0.148,245000,0.1169999999999999,0.88,10,0.0907,-20.906,0,0.0678,69.977,4,0.0313,57,2
Binary One,0B1Qd7dhdE8sMOpbUl3UBN,Through Eons,0.956,0.243,232911,0.0223,0.8909999999999999,8,0.1119999999999999,-26.425,1,0.0362,132.00799999999998,3,0.0942,57,2
Medasin,4fhiVcZeJWlKVB8xC3Ert8,Fin,0.877,0.3339999999999999,73960,0.109,0.63,4,0.381,-22.373,1,0.0373,100.283,4,0.249,57,2
Steve Angello,21j57YHGKnwx2DR3YWnwrC,Eros,0.933,0.179,247147,0.044,0.879,2,0.0879,-23.315,0,0.0403,55.085,4,0.0379,57,2
Sheku Kanneh-Mason,1JUkO4vVk4LcvwP9sWBBRM,"No Woman, No Cry (Arr. Cello)",0.98,0.285,146019,0.0227,0.146,2,0.1169999999999999,-27.431,1,0.0556,79.85600000000001,4,0.206,57,2
Andy Sheppard Quartet,6BMmyctJWWdbTHKpXkrja0,Romaria,0.964,0.38,311480,0.054,0.687,7,0.151,-21.941,1,0.037,134.17600000000002,3,0.181,57,2
Bokki,22ECnbNX6WlUzr7gZelnlW,Headache,0.897,0.409,146938,0.24,0.8029999999999999,1,0.889,-16.824,1,0.0572,118.909,4,0.0387,57,2
Silent Knights,4AIw9A2gnOE7xapmwDATZ0,Shhhhhhhhhh Repeats (No Fade for Looping),0.954,0.272,129076,0.346,0.746,5,0.906,-24.149,1,0.0591,82.98,4,0.0275,57,2
Coldplay,5MVyXzR1HARqSkQjhPrNBO,Colour Spectrum - Live In Buenos Aires,0.763,0.253,117760,0.4539999999999999,0.892,4,0.3779999999999999,-11.742,1,0.0362,85.508,4,0.133,57,2
Astron,4RTAQn5xVUfg904qHxkRpY,Simplicity,0.963,0.2319999999999999,156000,0.226,0.931,5,0.198,-18.846,1,0.0388,78.58800000000001,4,0.0384,57,2
Phoria,7EFCvwwCeXn5WGcMvqlQvo,Mass (Re-Imagined),0.918,0.186,212524,0.122,0.914,7,0.102,-19.87,0,0.0338,77.164,4,0.0349,57,2
Steven Goldmund,59AyrtBjSHqBF04IonFZFU,Aware of Everything,0.922,0.136,250590,0.0257,0.97,10,0.073,-27.375,1,0.0354,99.968,4,0.162,57,2
European Jazz Trio,3LZ0GUgBO1XXW6jKK5A2lJ,Sad Tune,0.9,0.518,375094,0.0493,0.879,9,0.349,-26.565,0,0.0346,61.908,4,0.16,57,2
Elliot Ziegler,7vvErBWSD1IW6fb7SZKbwa,Sleepless,0.995,0.493,155042,0.0637,0.922,7,0.102,-21.522,1,0.0757,77.899,4,0.0694,57,2
chillchild,4BoGC3LiglDjEmj2cXQQgL,In and Out of Dreams,0.935,0.1969999999999999,147004,0.0971,0.654,5,0.105,-22.423,1,0.0465,67.689,5,0.0344,57,2
Night Sounds,3aJag451WnwJY280pZecbt,Breathe,0.884,0.256,253318,0.184,0.92,5,0.0948,-20.782,1,0.0353,129.94299999999998,4,0.038,57,2
City Girl,2uQvqa4rGcqdC0iP4LDGUq,Velvet Garden,0.8190000000000001,0.418,233198,0.158,0.7390000000000001,2,0.0911,-14.005,1,0.0852,85.762,4,0.124,57,2
chillchild,2ek6LLrUwT6p2zQCCvFmAW,Gratitude,0.969,0.231,159706,0.217,0.968,9,0.275,-21.127,0,0.0488,112.062,4,0.0405,57,2
Deep Dream,2KObfOMNVMK4QG6I0tDhRB,Hush Little Baby,0.972,0.273,124526,0.175,0.948,5,0.0903,-12.083,1,0.0374,64.301,4,0.113,57,2
Arx,2BW7QcTMnChZR8XGTVZzf9,Cabin Pressure,0.926,0.0,166000,0.996,0.395,4,0.67,-24.027,1,0.0,0.0,0,0.0,57,2
Tommy Flanagan,0D5PNTs1HSYe2nHlHulJQw,Naima,0.797,0.437,302240,0.0375,0.6920000000000001,10,0.114,-28.282,0,0.0403,117.153,4,0.126,57,2
Denis Solee,5adNkxFBgFYu3N6m8J6muG,Summertime,0.92,0.326,292444,0.156,0.6759999999999999,2,0.171,-14.116,0,0.0307,75.458,4,0.159,57,2
AK,1noDNeVWioK5Q17deVoUpl,Sleepless in Berlin,0.5539999999999999,0.325,198571,0.441,0.929,7,0.0561,-14.773,1,0.0454,84.00200000000001,4,0.0652,56,2
Elliot Ziegler,21rxhltWEcMhJmEaSbma3z,Keep Me,0.992,0.3989999999999999,190000,0.0901,0.918,7,0.105,-19.833,1,0.0426,112.784,4,0.0738,56,2
Voyager,5HTESHYTGwrrPpYaaParRb,Connection,0.98,0.226,229000,0.0366,0.736,9,0.1159999999999999,-21.893,1,0.0409,118.159,4,0.102,56,2
Elise Magnefold,0tgMoWV59lNPjuenr5mqvt,Sunrise,0.653,0.172,169688,0.0953,0.875,7,0.0991,-19.637,1,0.0396,72.618,5,0.126,56,2
Spencer Wymetalek,2m1ThHoDeAULinkfzASSqg,Resolve,0.0,0.0,34923,0.0,0.0,0,0.0,-60.0,0,0.0,0.0,0,0.0,56,2
awfultune,6Py8QOQ4I1286xM9KncPQ4,Lvr Boy,0.949,0.498,295751,0.0283,1.76e-06,6,0.251,-25.021,1,0.0427,85.473,4,0.0653,56,2
Medasin,2KmGCjvla5f5wjUAoVRwJ1,Weird Summer,0.971,0.3979999999999999,42000,0.511,0.902,8,0.19,-16.701,1,0.0743,77.008,4,0.1009999999999999,56,2
Alan Silvestri,4ed4ysg7bNImKaJyovI9nX,Forge,0.432,0.2189999999999999,261853,0.509,0.606,9,0.0942,-11.543,1,0.0437,78.516,4,0.111,56,2
Charlotte Funke,1drr6zT3kdWCr78jPuBYDt,Episode,0.992,0.368,150439,0.00785,0.966,7,0.102,-30.75,1,0.047,74.686,4,0.181,56,2
Aaron Lansing,5dXsrIUsMriHUwxblFS7HZ,Asleep In My Arms,0.991,0.397,127383,0.0139999999999999,0.95,5,0.128,-24.693,1,0.0452,74.78699999999999,4,0.544,56,2
8th Floor Wide,2kOWXD4YeNn1bGZljZlX93,Cor Meum,0.988,0.356,196923,0.0285,0.933,7,0.109,-22.815,0,0.0404,165.695,4,0.0989,56,2
Roger Kellaway,3MU1qPFFyJQy1RbmpLH0mb,Sweetness,0.917,0.337,419853,0.162,0.5760000000000001,8,0.152,-18.071,1,0.0345,82.256,3,0.0887,56,2
RIOPY,1DJFBjtxPwiTlHFpBnp7kp,New York,0.96,0.21,210760,0.21,0.885,4,0.11,-17.916,1,0.0508,165.257,4,0.0395,56,2
La Infinité,2KblXjaCwbvBreTJkIzUgy,A Trip to Space,0.851,0.186,174821,0.0649,0.753,9,0.113,-27.088,1,0.0412,69.747,4,0.0307,56,2
Gregory Alan Isakov,77A5mKz70kQRtCS6e985RM,Berth,0.878,0.353,293693,0.467,0.809,1,0.1119999999999999,-10.444,0,0.0266,52.345,4,0.118,56,2
chief.,7m0cogTTBLtx7nlvR4aCLi,Reach,0.938,0.505,129000,0.0671,0.913,6,0.131,-22.562,0,0.0705,72.796,3,0.258,56,2
Steven Goldmund,6sm1OOgdN0TyISneqeBvgX,Pieces of Infinity,0.818,0.158,204810,0.0417,0.6920000000000001,5,0.105,-25.128,1,0.0437,133.181,4,0.0708,56,2
charlie dreaming,5p43429jmHAHtrImgqlNpE,dream #1 [arrival],0.883,0.247,258462,0.109,0.826,0,0.1,-23.537,1,0.0408,66.538,4,0.0909,56,2
Keith Kenniff,7r9cNx76cAD4Uce80Lqyig,Migration,0.942,0.275,217757,0.0476,0.904,10,0.0924,-22.524,1,0.0356,102.83,4,0.0712,56,2
Lights & Motion,6Xcbf5km5dY2xqnDctdjMx,Overture,0.976,0.355,197667,0.074,0.928,2,0.0892,-17.67,1,0.0317,77.003,4,0.0605,56,2
Izumi Tanaka,0WXKUB0sDCkFgOtQ4z6jKt,Distant Lights,0.995,0.493,196000,0.0069299999999999,0.921,0,0.0973,-21.992,1,0.0524,98.101,4,0.262,56,2
Eucalyptic,6emQJysJAD5oseT6p6XlV2,The Slide,0.883,0.2789999999999999,174947,0.108,0.88,8,0.113,-17.18,0,0.0327,134.27,3,0.141,56,2
Sidney Godot,4zkrvNaXBsLJEBDBZm8OzN,Eventualities,0.996,0.586,183716,0.0114,0.96,3,0.1159999999999999,-23.282,1,0.147,79.625,4,0.306,56,2
Bela Nemeth,0CElW1Ho1HrfYROXWt9UCw,Second Coming,0.994,0.392,193500,0.0384,0.954,5,0.105,-21.095,1,0.0533,95.235,4,0.355,55,2
Oats,31iuZioQE8Ujyqy5Dt86cK,i'll wait - Ambient version,0.943,0.127,290864,0.0175,0.913,9,0.11,-28.078000000000003,0,0.0364,73.207,3,0.0702,55,2
Jan A.P. Kaczmarek,3hfPPuxJtMoqPfhINjtzD1,The Hope,0.968,0.2319999999999999,223747,0.159,0.946,2,0.109,-19.456,0,0.042,69.704,5,0.0357,55,2
Baby White Noise,1JednBspFPbMF4uJEqOJ2G,Baby Sleep White Noise (Sounds for Sleep),0.669,0.192,158880,0.988,0.58,6,0.188,-17.381,0,0.0498,99.081,3,1e-05,55,2
Composing Pioneer,1QUfqcIysaaqDx8uTE2LLq,Copper Collector,0.08,0.584,140405,0.108,0.858,6,0.1,-25.402,1,0.06,77.009,4,0.115,55,2
Ludovico Einaudi,6vSczg0UFMXkqpFJEE03Dr,Seven Days Walking / Day 1: Cold Wind Var. 1,0.937,0.406,239756,0.0963,0.703,5,0.139,-26.651,1,0.111,79.926,4,0.0563,55,2
Lundegard,4UTzl5xz40YYzut1y3EBYi,North Haven,0.952,0.413,224544,0.0404,0.969,3,0.128,-21.861,0,0.0359,121.966,4,0.038,55,2
Audio Receptors,4559MuHvjvvxrAtnP45EzO,Monotone White Noise,0.915,0.0,182780,0.023,1.0,5,0.11,-21.528,1,0.0,0.0,0,0.0,55,2
Ólafur Arnalds,4tnWEXeAgZWTRULCkJ6IGL,they sink,0.99,0.435,155485,0.0564,0.943,5,0.113,-27.616,0,0.0369,110.006,4,0.127,55,2
Joaqin Trudet,4WxzfHy7cuUv7OdWIU8jNW,Désabusé,0.995,0.535,147744,0.0512,0.87,2,0.115,-24.513,0,0.0421,119.882,3,0.134,55,2
chloe moriondo,3RGVYzHQWQOlHYphHMAaaj,Silly Girl,0.944,0.48,198808,0.0436,9.42e-05,0,0.126,-22.849,1,0.0637,79.189,1,0.133,55,2
Massimo Colombo,42q9VqB8ooQE5yn3mup3h8,I'll Keep Loving You,0.892,0.487,314763,0.12,0.853,10,0.0996,-20.964,1,0.04,56.822,4,0.131,55,2
.anxious.,21QpxXK6C9nyud0jwzO5Vr,Time Stands Still,0.8079999999999999,0.693,147000,0.0314,0.696,2,0.0607,-21.158,1,0.0578,79.982,4,0.0638,55,2
Massive Attack,5jFJ3Q9UCi7pvU6RIz7HY3,Home of the Whale (Mayday Mix),0.667,0.311,175629,0.351,0.939,0,0.1159999999999999,-20.954,1,0.0459,141.953,4,0.0352,55,2
Shai Maestro,0YCzCTj47uGmUC72vWkVcy,The Dream Thief,0.898,0.271,509120,0.222,0.925,9,0.108,-22.303,1,0.0331,100.012,4,0.115,55,2
Steven Goldmund,3sd7ll6yI6IseTtY9KL17y,Another World,0.7979999999999999,0.347,190443,0.0824,0.907,10,0.108,-28.045,0,0.0441,91.965,3,0.0625,55,2
Tokyo Atmospheres,2jj6HQAKwP8CL3TT7naZpN,Fuji,0.648,0.177,206721,0.286,0.89,11,0.12,-17.682000000000002,0,0.032,85.62,4,0.0393,55,2
Alaskan Tapes,3dW7J5pJFu0nE4eGtmcqey,All Was Quiet,0.953,0.353,279987,0.122,0.924,1,0.106,-22.281,1,0.0425,124.004,5,0.0279,55,2
chief.,7rPnsNHkfMabVbSjg68DOu,Jane,0.835,0.489,164211,0.432,0.902,10,0.193,-19.651,0,0.0523,45.488,4,0.131,55,2
Night Sounds,6rgyepfOnNXB1jmTGzjaKq,Solar Flares,0.8190000000000001,0.222,161684,0.23,0.916,0,0.0978,-17.908,1,0.0292,94.994,4,0.0738,55,2
Jon Hopkins,4esxro8J1rbsalCPb0yrgC,Feel First Life,0.956,0.181,333400,0.0863,0.95,1,0.0929,-21.685,1,0.0374,70.907,4,0.0337,54,2
Erik Satie,6ItHyyfqcEF7KCgXvxFjjB,"Pièces froides No. 2 ""Danses de travers"": No. 2, Passer",0.994,0.401,105600,0.00734,0.902,9,0.0593,-34.359,0,0.0397,90.593,4,0.326,54,2
Bear McCreary,7nEZnpwjdAw2vCRJg2Q2xG,Memories of Mother,0.856,0.123,219267,0.204,0.962,2,0.0913,-15.154000000000002,0,0.0416,79.406,4,0.0365,54,2
Sigimund,0pFAWeCiim0NCmwRgbg1Q7,My Father's Tears,0.963,0.2789999999999999,100176,0.0181,0.858,10,0.1119999999999999,-30.928,1,0.0412,75.154,1,0.2339999999999999,54,2
N.Y. Atmosphere,4RW3rLdFGTmGWRFe5G6epg,Central Park,0.938,0.161,262000,0.193,0.959,11,0.106,-24.546,0,0.0436,133.47,3,0.132,54,2
Jakob Bro,5LaxA3Vqu1huHZCQHUXnr3,Strands,0.857,0.324,284933,0.0289999999999999,0.8059999999999999,0,0.106,-27.551,0,0.0365,136.379,4,0.0388,54,2
Nikola Zolkiewska,2Fn9MiptYoek7WhvXxoGdD,Smoothness,0.958,0.325,153846,0.1639999999999999,0.899,0,0.1119999999999999,-17.19,0,0.0438,49.196000000000005,3,0.211,54,2
Arylith,3lgNEhD9fL7vLnbZXa9e7s,"2 Nights, a Whisper",0.957,0.365,190804,0.0874,0.97,9,0.0795,-20.689,1,0.0321,97.844,4,0.0368,54,2
Sheltered Solitude,57u6QzHGiQ3StJd6jvdrBF,Dawning,0.8059999999999999,0.299,144482,0.414,0.853,7,0.1169999999999999,-14.838,1,0.031,74.066,5,0.251,54,2
Evelyn Ida Morris,6mwrPtLcRLYz5Ez3r9hMMC,Today Is Warm,0.993,0.312,197032,0.211,0.84,11,0.111,-14.883,1,0.0342,100.078,4,0.158,54,2
Jean Permentier,16iwXiS5d716j1oqTWRdCh,Moonbeams,0.989,0.36,217995,0.0089,0.904,6,0.106,-26.486,0,0.0422,76.096,4,0.18,54,2
Craig Armstrong,0VcBeMHpiVgptTEE7Enxra,If You Should Fall,0.635,0.326,213960,0.084,0.853,5,0.177,-17.5,0,0.0349,126.205,4,0.0373,54,2
Deep Divers,30nFANb7ZagzcrJ0YUVmNG,Dolphin Diver,0.944,0.369,186207,0.174,0.912,10,0.259,-18.425,1,0.0315,116.003,4,0.0811,54,2
Bobo Stenson Trio,1iNE14jpYWtLoeQitCoYaG,Canción Y Danza VI,0.925,0.42,314573,0.109,0.948,8,0.1119999999999999,-24.353,0,0.0417,114.013,4,0.119,54,2
Julian Bunetta,76vpjsz9JbD4qsSyVScMDq,Flicker,0.991,0.1889999999999999,196533,0.0579,0.748,3,0.104,-16.665,1,0.0414,71.512,3,0.145,54,2
Thom Yorke,3Cs3xZgZCL2vRwKTBnoAG8,Unmade,0.974,0.186,267455,0.3,0.924,9,0.0672,-12.140999999999998,0,0.0368,96.563,3,0.0877,54,2
Mexico City Atmospheres,4XFvP2yroM2R6sdeAFuw2r,Avenida Fransisco Sosa,0.848,0.0871,231935,0.0201,0.973,7,0.114,-28.356,1,0.0454,167.547,3,0.0352,54,2
Echoes of Swing,1XrEY8nz2P4L9rVoq9MdXs,On a Turquoise Cloud,0.987,0.347,228404,0.151,0.958,1,0.13,-13.445,1,0.0321,70.602,4,0.087,54,2
The Tides,4z6PZsHaBe0nDWkiEqyF0r,Changes,0.54,0.218,256000,0.275,0.929,11,0.0651,-13.21,0,0.037,119.927,4,0.0335,54,2
Crystalsong,0XCK4Zc8UiWa9MrdmzN0JH,Pearls,0.794,0.172,204000,0.0552,0.774,0,0.108,-26.728,1,0.053,67.861,4,0.183,54,2
for KING & COUNTRY,2RxEX1W0GSQRcQEmwut9OA,Hold Her,0.71,0.401,252000,0.295,0.882,0,0.0689,-14.297,1,0.0298,79.997,4,0.06,54,2
Astron,1HfTcqsHF0yqrzXX1O01Z2,Water Colors,0.812,0.23,240000,0.231,0.914,0,0.0655,-14.215,1,0.0352,60.011,4,0.0397,54,2
Lucy Vincent,0cVi3D1VYxux7GlRH8nqKf,Shorelines,0.945,0.3979999999999999,196364,0.308,0.926,11,0.109,-18.231,1,0.0539,109.985,4,0.0394,53,2
N.Y. Atmosphere,7wWAcQnMR6So9G1bPq3AAC,Bookstore cafe,0.86,0.1009999999999999,200633,0.221,0.927,9,0.0841,-24.595,0,0.0571,208.969,4,0.25,53,2
Kay Willard,3noLOOZyJ4Inl4OrmxhpQM,The Willow Lullaby,0.933,0.221,212340,0.115,0.524,4,0.1159999999999999,-16.694000000000003,1,0.0456,120.001,4,0.178,53,2
Apfel,4UzMYz7AwDmnDwrfuPpo4G,Ich vergess - Instrumental,0.767,0.462,130001,0.121,0.915,2,0.115,-14.385,1,0.0308,68.93,4,0.1939999999999999,53,2
Cloudhighcomeup,494EBhNPXN69ZRtEcFzEHA,Sleep Thru Ur Alarms,0.983,0.318,122763,0.0594,0.00171,11,0.113,-21.503,0,0.055,132.90200000000002,4,0.0367,53,2
Dream Runner,5tIdS2v1meS9IpgxR6ysoZ,Reality,0.934,0.285,170000,0.0134,0.888,8,0.0771,-29.679,1,0.0353,154.726,4,0.0518,53,2
Justin Hurwitz,2VH5WOoCqSDbsmJVwJslBx,Moon Walk,0.812,0.214,89799,0.209,0.933,6,0.2189999999999999,-21.901,0,0.0557,72.683,4,0.0319,53,2
Isaac Stancill,4HGdWeqnHzaBXBC8wl5UVn,Intro,0.995,0.258,48041,0.0361,0.913,10,0.119,-14.625,1,0.0453,127.499,5,0.144,53,2
Ed Shields,1R9UD55vRR9R0zV0Lu7378,Galvanic Field,0.924,0.425,190671,0.165,0.909,6,0.1,-18.563,1,0.0343,82.118,4,0.0366,53,2
logan finneas,1zpt3vrUjkyrYXh4CyObPg,Violet Rain,0.7879999999999999,0.0,128669,0.483,0.7240000000000001,4,0.0998,-9.338,0,0.0,0.0,0,0.0,53,2
Niklas Paschburg,79Ga5G6Prf9gdZTBdpKsfr,Spark,0.947,0.36,264045,0.41,0.8540000000000001,10,0.104,-16.215,0,0.0374,89.904,4,0.0352,53,2
Casiio,7yiTmX9Ne6QIHENpmzESy9,Bliss,0.789,0.569,103834,0.0462,0.75,2,0.104,-19.328,0,0.0322,73.985,4,0.0646,53,2
Tanya Damer,5Jg98xTP7Sya7RdvxmpBF4,You Are My Sunshine,0.967,0.3389999999999999,154846,0.2189999999999999,0.895,0,0.105,-12.533,1,0.0331,81.146,4,0.1639999999999999,53,2
Greg Maroney,5wpp1y2itJpxmoDvHLkZGT,Grandmother's Quilt,0.982,0.223,341307,0.102,0.909,1,0.1119999999999999,-21.699,1,0.0433,76.42699999999999,3,0.0989,53,2
Blithe Field,3KQuhzMHHbds6YHZNQzPvk,RD 1,0.962,0.19,269312,0.271,0.913,8,0.0956,-20.517,1,0.0499,115.827,3,0.15,53,2
HM Surf,0mKBrNsPHB3VlKmcY7CIVa,Hokema Guy,0.813,0.451,92432,0.0644,0.95,4,0.111,-22.027,0,0.0838,74.432,4,0.0836,53,2
Arx,1UFbpb3JtpS8S1lDZtSefX,Tranquil White Noise,0.0,0.0,128000,0.0,0.0,0,0.0,-25.319000000000003,0,0.0,0.0,0,0.0,53,2
Idealism,3STdDTldUC9w03uaCF3JlX,Tasogare,0.948,0.254,184622,0.0829,0.907,8,0.0721,-23.6,0,0.0344,104.721,4,0.0572,53,2
Clarence Öfwerman,5qIoVDi7sxsgWQ9D0PTlA1,April,0.995,0.475,201649,0.0297,0.962,4,0.104,-23.805,1,0.0699,76.815,4,0.179,53,2
for KING & COUNTRY,4EI2ZoDrf4ZGlbCOynQyVd,Need You More,0.847,0.597,237073,0.109,0.929,6,0.1969999999999999,-19.347,1,0.038,81.992,4,0.0365,53,2
Lucy Vincent,2srKKTOmWUOEUZogGDTCIm,Euphoria,0.99,0.591,210732,0.0664,0.928,7,0.0931,-23.347,0,0.0418,82.01700000000001,4,0.106,53,2
Lights & Motion,18y51hyl2ySV0QtEIywTQ0,Bloom,0.897,0.0645,335240,0.216,0.945,0,0.0674,-16.934,1,0.0386,67.171,3,0.0359,53,2
Alaskan Tapes,4trsp2DUIUzK2DmIREqiTq,North,0.899,0.0933,374000,0.141,0.923,11,0.093,-21.865,1,0.043,86.781,3,0.0273,53,2
Alan Silvestri,4cerM2mE1RPos9a4Sifq6q,Help Arrives - Extended,0.346,0.103,339813,0.0754,0.455,9,0.11,-19.816,0,0.0392,89.516,5,0.0347,52,2
Claude Debussy,4ySWpCUco6T32VwJhhX5Hy,"Debussy: Suite bergamasque, L. 82: III. Clair de lune",0.995,0.363,300053,0.00594,0.908,1,0.0665,-29.212,1,0.0514,68.986,5,0.0645,52,2
Ásgeir,11VjvbhJ8QdHC37VktjfUA,Dreaming - Mahogany Sessions,0.978,0.374,271581,0.0883,0.4529999999999999,11,0.105,-17.902,1,0.0362,112.166,4,0.2019999999999999,52,2
Franz Schubert,1S96XC55FZfwAszBNpLrHZ,"Ellens dritter Gesang, D. 839",0.995,0.228,288174,0.0151,0.915,10,0.0883,-30.644,1,0.0399,79.685,4,0.0628,52,2
Giacomo Puccini,3Tlf69FTufTsWT9rsXiW4b,"Gianni Schicchi, SC 88: ""O mio babbino caro"" (Arr. Yvar Mikhashoff)",0.991,0.349,169747,0.0636,0.857,8,0.0838,-23.599,1,0.0379,124.171,4,0.107,52,2
Pure Sleep White Noise,0WJXXN03e25nv1ooO5sDv5,Fan White Noise,0.289,0.0,64000,0.000216,1.0,7,0.163,-17.007,1,0.0,0.0,0,0.0,52,2
Ben Whishaw,5xdfZDKwjrnmUwgbJWT0tg,A Conversation,0.899,0.386,162880,0.126,0.0,2,0.0932,-21.937,1,0.114,80.53699999999999,5,0.135,52,2
Steven Goldmund,4686Ouag9G1NhsSQUDVTC8,From Above,0.958,0.314,234353,0.0454,0.882,3,0.128,-24.286,1,0.0319,84.837,4,0.0371,52,2
Steven Goldmund,7apRzgUmowaP3Xc0syvoa5,Soul Touch,0.984,0.145,246487,0.0465,0.937,2,0.0917,-27.681,1,0.0371,139.91299999999998,3,0.0331,52,2
Ocean Waves For Sleep,5FXs0veoDcoY1M1E8s2qHs,Waves to Fall Asleep To,0.44,0.155,79414,0.637,0.73,8,0.375,-34.853,1,0.24,53.524,5,0.0204,52,2
Johann Sebastian Bach,31CvpPHo8u00TmTzmUKZIO,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: V. Bourrées I & II",0.981,0.408,219853,0.0293,0.889,7,0.135,-28.517,1,0.0614,116.383,4,0.439,52,2
Audiomachine,21xzmXTJDXXIyH6KnqviXH,Redshift,0.546,0.143,233268,0.423,0.941,0,0.111,-12.061,1,0.0514,75.589,1,0.0756,52,2
J Balvin,1CU1MTRABcra8xqqT12jYq,En Mí (Interlude),0.903,0.0866,53560,0.13,0.624,3,0.104,-22.208,1,0.0409,172.305,3,0.0634,52,2
Binary One,2AorwcM25R5qsP3MLeOJcA,Molecular Beauty,0.945,0.218,278732,0.0191,0.967,1,0.1119999999999999,-26.145,1,0.0404,117.77,4,0.109,52,2
Binary One,6yRZCKQhCK7DhW8Sausx3G,One,0.953,0.0779,219382,0.045,0.96,8,0.0947,-27.206,1,0.0409,73.20100000000001,3,0.0489,52,2
charlie dreaming,2b3hEGm7tIWPyAH8EokVuq,dream #3 [energy wav],0.89,0.154,229059,0.125,0.693,7,0.111,-24.284,1,0.0351,136.02200000000002,3,0.111,52,2
C Y G N,72bSRwoEHrQQkRB22lnOE0,Remember,0.7829999999999999,0.437,152500,0.173,0.893,3,0.104,-13.479,0,0.0797,63.031000000000006,4,0.0656,52,2
Granular,6bcBcKZfokN7GcMNsr85Lw,Hi Q White Noise,0.513,0.172,240000,0.257,0.619,1,0.0949,-31.698,1,0.111,125.768,3,0.0151,52,2
David Osborne,3mDu0eRcGLYLE9ehplC6bY,You'll Never Know,0.987,0.429,230044,0.157,0.868,5,0.0987,-15.359000000000002,1,0.0476,76.92699999999999,4,0.15,52,2
Delawares,17bkReKDuwdCA4bUs8gMqW,Blocks,0.599,0.143,173478,0.155,0.934,7,0.0851,-16.944000000000003,1,0.037,140.778,4,0.0698,52,2
Machine Gun Kelly,2zMBvrfHVIbcl8iEaoy2VA,LONG TIME COMING,0.475,0.359,62627,0.252,0.526,5,0.118,-15.819,1,0.0336,68.98899999999999,4,0.0807,52,2
Bear McCreary,0bNt9DVNAQi8CeMGSP7mQr,Ashes,0.787,0.0892,369640,0.19,0.5539999999999999,0,0.107,-16.51,1,0.0407,85.56,4,0.0345,51,2
Bear McCreary,6HRqeGDZRVsPpTWknoDakk,The Ninth Realm,0.736,0.0858,297787,0.2339999999999999,0.883,7,0.16,-17.742,1,0.0374,84.439,4,0.0376,51,2
Dopplar,2EecYffFBqS2sTprJXabvW,Mystery of Time,0.904,0.1009999999999999,153000,0.222,0.485,0,0.0851,-17.61,1,0.0412,86.947,4,0.0378,51,2
Voyager,6vF8kVQyIfX4m4522NMRhw,Into the Unknown,0.981,0.337,211984,0.045,0.875,7,0.0988,-19.911,1,0.0351,124.0,1,0.0426,51,2
